7.462941855192184448e-02,4.877184629440307617e-01,9.507113099098205566e-01,5.563180446624755859e-01,2.412050776183605194e-02,7.025740146636962891e-01,2.296013236045837402e-01,3.197835385799407959e-02,5.080291628837585449e-01,6.459192931652069092e-02,8.758106268942356110e-03,5.126448273658752441e-01,9.074464440345764160e-01,9.330011606216430664e-01,4.785531163215637207e-01,6.543846726417541504e-01,3.361934423446655273e-01,3.234949409961700439e-01,6.932363659143447876e-02,5.020218491554260254e-01,9.998708367347717285e-01,7.005946245044469833e-03,6.998964548110961914e-01,1.164400875568389893e-01,8.186101913452148438e-02,5.892038345336914062e-01,8.425540328025817871e-01,8.850154280662536621e-01,8.138307332992553711e-01,6.970497220754623413e-02,8.264602422714233398e-01,4.226318597793579102e-01,6.079049408435821533e-02,3.267579674720764160e-01,3.409954011440277100e-01,3.903942108154296875e-01,4.241071343421936035e-01,9.317795038223266602e-01,8.013290166854858398e-02,3.310486972332000732e-01,3.357565999031066895e-01,9.754572510719299316e-01,7.772243022918701172e-01,4.237677156925201416e-01,5.315705537796020508e-01,1.368943899869918823e-01,9.975781440734863281e-01,4.413651525974273682e-01,6.678797602653503418e-01,2.992170751094818115e-01,3.171982169151306152e-01,6.164399385452270508e-01,5.622523650527000427e-02,7.988027334213256836e-01,5.253513809293508530e-03,3.030444979667663574e-01,8.693978190422058105e-01,1.828778535127639771e-01,5.431038141250610352e-01,8.053474426269531250e-01,7.926807999610900879e-01,3.189733028411865234e-01,3.315457999706268311e-01,8.488057851791381836e-01,6.381227867677807808e-04,4.022061228752136230e-01,3.844965994358062744e-01,7.785217761993408203e-01,4.929417371749877930e-01,1.284422874450683594e-01,1.263984739780426025e-01,4.912303984165191650e-01,7.014341354370117188e-01,9.384138584136962891e-01,5.802992582321166992e-01,1.862649470567703247e-01,8.431857228279113770e-01,2.015575468540191650e-01,9.494181275367736816e-01,3.532310724258422852e-01,7.779522538185119629e-01,8.018009662628173828e-01,6.082813143730163574e-01,8.781379461288452148e-01,3.169529139995574951e-01,7.052509784698486328e-01,5.193153023719787598e-01,8.320505172014236450e-02,2.682264447212219238e-01,2.649201778694987297e-03,2.299914807081222534e-01,8.761214017868041992e-01,9.151611924171447754e-01,7.859639525413513184e-01,9.764553308486938477e-01,9.376514554023742676e-01,5.220233201980590820e-01,3.155098557472229004e-01,7.236642837524414062e-01,5.287526845932006836e-01
3.002755045890808105e-01,5.206758975982666016e-01,9.210650920867919922e-01,8.293564915657043457e-01,7.386487722396850586e-01,5.051150918006896973e-01,5.073525905609130859e-01,5.471895933151245117e-01,9.281063675880432129e-01,5.923427343368530273e-01,3.022009432315826416e-01,4.684265255928039551e-01,9.163523316383361816e-01,6.412277221679687500e-01,3.943915665149688721e-01,2.025378197431564331e-01,8.147124648094177246e-01,8.332984447479248047e-01,5.494897961616516113e-01,4.144847095012664795e-01,3.012973964214324951e-01,4.461694061756134033e-01,8.072654008865356445e-01,5.693411827087402344e-01,3.100800514221191406e-01,9.483424425125122070e-01,9.195343852043151855e-01,8.651044368743896484e-01,1.991690546274185181e-01,4.527018964290618896e-01,1.600468307733535767e-01,1.644617915153503418e-01,8.973622918128967285e-01,6.602393984794616699e-01,4.683102667331695557e-01,9.229750633239746094e-01,4.836148768663406372e-02,4.698871374130249023e-01,5.831074118614196777e-01,2.961295545101165771e-01,8.587957024574279785e-01,8.385226130485534668e-01,2.420600652694702148e-01,1.271092295646667480e-01,7.732932567596435547e-01,1.980459541082382202e-01,2.350077033042907715e-01,3.353992700576782227e-01,7.741099596023559570e-01,2.081066817045211792e-01,7.803772687911987305e-01,5.409038662910461426e-01,5.820478200912475586e-01,2.541369795799255371e-01,2.126667797565460205e-01,4.586899578571319580e-01,5.609928369522094727e-01,6.767985224723815918e-01,5.368659496307373047e-01,5.791685581207275391e-01,5.924313664436340332e-01,8.308495879173278809e-01,4.291230440139770508e-01,3.087968528270721436e-01,6.838169693946838379e-01,4.647855460643768311e-01,1.602664589881896973e-01,1.174490526318550110e-01,2.338337153196334839e-01,7.081424593925476074e-01,2.615013904869556427e-02,2.098572850227355957e-01,2.529221177101135254e-01,6.388248801231384277e-01,8.507966399192810059e-01,7.217956781387329102e-01,1.380220055580139160e-01,7.667529582977294922e-01,6.761676669120788574e-01,1.210479214787483215e-01,9.851114451885223389e-02,5.700767636299133301e-01,4.970116615295410156e-01,2.229982614517211914e-01,7.903270721435546875e-01,5.842004418373107910e-01,9.626756906509399414e-01,4.891561865806579590e-01,1.092111766338348389e-01,9.460271894931793213e-02,7.008657455444335938e-01,1.262280810624361038e-02,8.120768517255783081e-02,9.584258198738098145e-01,4.369313716888427734e-01,8.189245462417602539e-01,2.294955700635910034e-01,1.298517733812332153e-01,3.978157341480255127e-01,5.233998894691467285e-01
1.271705925464630127e-01,6.325164437294006348e-01,9.844728112220764160e-01,4.259583652019500732e-01,9.384987875819206238e-03,3.476772829890251160e-02,7.107673287391662598e-01,3.296813368797302246e-01,4.160131216049194336e-01,7.351384758949279785e-01,8.014256358146667480e-01,5.045652389526367188e-01,5.045737028121948242e-01,4.975732862949371338e-01,1.156363412737846375e-01,7.285627722740173340e-01,2.866569757461547852e-01,9.783561229705810547e-01,4.945411086082458496e-01,1.198098734021186829e-01,6.916434168815612793e-01,7.926272749900817871e-01,3.863947689533233643e-01,2.680568099021911621e-01,8.368661999702453613e-01,4.001588821411132812e-01,1.019050031900405884e-01,2.683814167976379395e-01,7.340569496154785156e-01,7.725248336791992188e-01,7.670124173164367676e-01,6.815642714500427246e-01,9.694413542747497559e-01,8.883039355278015137e-01,7.096071243286132812e-01,1.992833912372589111e-01,7.986207604408264160e-01,8.585568517446517944e-02,7.389428019523620605e-01,4.551641345024108887e-01,7.406904101371765137e-01,2.614691555500030518e-01,8.850936889648437500e-01,9.888893365859985352e-01,5.999884605407714844e-01,9.409650564193725586e-01,2.437164448201656342e-02,1.688632965087890625e-01,2.897320985794067383e-01,6.808258295059204102e-01,4.088939726352691650e-01,1.362444609403610229e-01,5.698868036270141602e-01,3.619526326656341553e-01,9.487332105636596680e-01,6.361075043678283691e-01,2.198894768953323364e-01,2.302369773387908936e-01,5.226114392280578613e-01,5.155872702598571777e-01,8.453691601753234863e-01,9.103425145149230957e-01,2.709085345268249512e-01,3.395072519779205322e-01,5.288496017456054688e-01,5.204039216041564941e-01,8.125098943710327148e-01,4.256396293640136719e-01,3.715145885944366455e-01,3.423927426338195801e-01,8.039838671684265137e-01,7.845183610916137695e-01,7.013459205627441406e-01,7.967370748519897461e-01,2.095078229904174805e-01,8.122411966323852539e-01,2.307815551757812500e-01,5.272679924964904785e-01,6.544933319091796875e-01,1.439285129308700562e-01,3.251876235008239746e-01,7.410143613815307617e-01,6.237388849258422852e-01,1.327624171972274780e-01,8.043879270553588867e-01,1.058666482567787170e-01,2.175169140100479126e-01,5.883249640464782715e-01,3.907910883426666260e-01,5.676112771034240723e-01,7.357107400894165039e-01,7.519741654396057129e-01,3.692297339439392090e-01,3.440217971801757812e-01,8.862835168838500977e-01,3.076584637165069580e-01,9.289942383766174316e-01,7.114472389221191406e-01,1.134288385510444641e-01,3.656460940837860107e-01
1.368492543697357178e-01,6.179141998291015625e-01,4.852703213691711426e-01,4.647658765316009521e-01,3.078890144824981689e-01,4.591653943061828613e-01,9.297813177108764648e-01,4.518743455410003662e-01,3.338887691497802734e-01,6.587270498275756836e-01,6.150023546069860458e-03,1.291119158267974854e-01,1.056868135929107666e-01,2.377070486545562744e-01,1.397303193807601929e-01,7.452179193496704102e-01,7.998732477426528931e-02,1.386952102184295654e-01,6.382647752761840820e-01,3.267241418361663818e-01,1.907490938901901245e-01,6.751700043678283691e-01,4.046503305435180664e-01,5.892998352646827698e-02,7.028383016586303711e-01,9.282363653182983398e-01,4.285146594047546387e-01,6.553460955619812012e-01,5.738377571105957031e-01,4.465591013431549072e-01,3.321213722229003906e-01,2.823299765586853027e-01,6.983644794672727585e-03,8.977109789848327637e-01,2.310107052326202393e-01,1.827654987573623657e-01,6.419376730918884277e-01,4.066165983676910400e-01,6.478244066238403320e-01,9.662437438964843750e-01,7.978641986846923828e-01,6.594224572181701660e-01,3.001464605331420898e-01,5.650562047958374023e-01,6.066303849220275879e-01,6.619102954864501953e-01,2.471494674682617188e-01,4.453427493572235107e-01,1.211498230695724487e-01,7.836338877677917480e-01,9.672082066535949707e-01,5.515370965003967285e-01,5.219093561172485352e-01,6.207510828971862793e-01,5.064547657966613770e-01,5.007014274597167969e-01,4.986957311630249023e-01,3.185890018939971924e-01,6.637930274009704590e-01,4.694124758243560791e-01,8.932672142982482910e-01,6.795428991317749023e-01,5.020521879196166992e-01,6.760696172714233398e-01,8.413549065589904785e-01,7.798221707344055176e-01,9.980248212814331055e-01,7.995742559432983398e-01,6.694411635398864746e-01,6.130997538566589355e-01,7.823820114135742188e-01,9.509579092264175415e-02,9.249227643013000488e-01,5.431672334671020508e-01,4.444881379604339600e-01,7.759447693824768066e-01,4.380414187908172607e-01,1.153916567564010620e-01,3.692720234394073486e-01,6.611691117286682129e-01,5.804850459098815918e-01,6.221908330917358398e-01,4.755221307277679443e-01,6.721768975257873535e-01,3.991235494613647461e-01,4.030113220214843750e-01,8.857267349958419800e-02,7.868122458457946777e-01,6.442849636077880859e-01,5.233923792839050293e-01,9.431309103965759277e-01,5.572048202157020569e-02,9.734145998954772949e-01,5.543570518493652344e-01,3.066419959068298340e-01,2.854024469852447510e-01,1.150898337364196777e-01,2.042185962200164795e-01,7.093889117240905762e-01,7.314003109931945801e-01
5.160659551620483398e-01,1.429873853921890259e-01,4.730113744735717773e-01,9.964462518692016602e-01,8.375651240348815918e-01,8.279412984848022461e-01,3.278250992298126221e-01,6.181590557098388672e-01,1.578054279088973999e-01,6.576703488826751709e-02,9.299124479293823242e-01,6.135557778179645538e-03,4.903105795383453369e-01,2.363266050815582275e-01,9.428135752677917480e-01,9.649829268455505371e-01,4.701455831527709961e-01,2.583339810371398926e-01,8.374456763267517090e-01,7.687667608261108398e-01,2.618309259414672852e-01,3.044473528861999512e-01,4.474851191043853760e-01,8.959389925003051758e-01,4.156738519668579102e-01,4.236095845699310303e-01,2.904718518257141113e-01,2.775504887104034424e-01,4.821853935718536377e-01,5.044149160385131836e-01,8.719531297683715820e-01,1.138976663351058960e-01,2.461986839771270752e-01,3.559484779834747314e-01,7.048995792865753174e-02,2.838633358478546143e-01,1.504063010215759277e-01,9.491619467735290527e-01,8.001151680946350098e-01,5.937086939811706543e-01,9.435324668884277344e-01,8.793735504150390625e-01,8.242883533239364624e-02,5.787641406059265137e-01,3.944189846515655518e-01,7.679713368415832520e-01,5.925791263580322266e-01,7.096680998802185059e-01,5.439920425415039062e-01,6.240006685256958008e-01,3.598341941833496094e-01,5.460519194602966309e-01,4.674401134252548218e-02,1.728713661432266235e-01,6.780903339385986328e-01,6.364186406135559082e-01,1.637450605630874634e-01,7.794402241706848145e-01,5.606008172035217285e-01,6.800438165664672852e-01,4.987343251705169678e-01,5.606785789132118225e-02,5.515474081039428711e-01,2.620467245578765869e-01,5.947162508964538574e-01,9.361077547073364258e-01,1.610122621059417725e-02,3.483872115612030029e-01,5.663082003593444824e-01,7.836055755615234375e-01,8.592227101325988770e-02,2.504300773143768311e-01,2.122685313224792480e-01,2.451935559511184692e-01,8.077585697174072266e-01,5.484553575515747070e-01,7.210884094238281250e-01,6.914392113685607910e-01,4.859094619750976562e-01,7.279512286186218262e-01,7.656584382057189941e-01,2.620318531990051270e-01,5.400730371475219727e-01,6.773321628570556641e-01,9.764045476913452148e-01,6.342520713806152344e-01,7.954160571098327637e-01,4.231701493263244629e-01,2.187903523445129395e-01,7.779644727706909180e-01,7.601296156644821167e-02,2.818340361118316650e-01,2.995489239692687988e-01,6.157056093215942383e-01,8.088905215263366699e-01,5.531421303749084473e-01,9.388701915740966797e-01,3.557479977607727051e-01,7.238604426383972168e-01,4.468319937586784363e-02
9.256153702735900879e-01,9.873216748237609863e-01,2.831891477108001709e-01,3.805561065673828125e-01,2.868178188800811768e-01,6.196768283843994141e-01,9.453104138374328613e-01,9.208097457885742188e-01,8.879275992512702942e-03,7.523610591888427734e-01,3.798618018627166748e-01,4.476859569549560547e-01,7.839467525482177734e-01,3.504337072372436523e-01,2.381158024072647095e-01,6.736903786659240723e-01,2.568449676036834717e-01,6.955076456069946289e-01,6.381868124008178711e-01,7.694978117942810059e-01,4.480430185794830322e-01,7.409331202507019043e-01,5.732247829437255859e-01,3.581416904926300049e-01,1.245146319270133972e-01,7.699966430664062500e-02,6.281898021697998047e-01,2.248427271842956543e-01,7.646998167037963867e-01,1.346872746944427490e-01,9.634588360786437988e-01,9.373995661735534668e-01,5.534445643424987793e-01,5.390771627426147461e-01,3.541871309280395508e-01,5.342848896980285645e-01,3.212478458881378174e-01,1.305580586194992065e-01,2.614883184432983398e-01,3.083564043045043945e-01,4.712288081645965576e-01,9.949191808700561523e-01,5.195888280868530273e-01,1.497842967510223389e-01,4.215771853923797607e-01,5.596631169319152832e-01,4.319579303264617920e-01,3.536627888679504395e-01,3.067885041236877441e-01,7.653592526912689209e-02,4.224857985973358154e-01,6.986606717109680176e-01,1.345520615577697754e-01,5.677177906036376953e-01,3.006142973899841309e-01,1.052372157573699951e-02,5.073869228363037109e-01,4.306074082851409912e-01,6.492548584938049316e-01,5.122894644737243652e-01,2.242378592491149902e-01,9.184995889663696289e-01,6.622327566146850586e-01,5.595159530639648438e-01,5.450360178947448730e-01,6.324186921119689941e-01,3.470782935619354248e-01,4.893485903739929199e-01,4.141906201839447021e-01,4.613206684589385986e-01,7.752470970153808594e-01,8.748832941055297852e-01,2.425757050514221191e-01,1.765258908271789551e-01,4.040317609906196594e-03,4.022311568260192871e-01,4.813100993633270264e-01,1.914104074239730835e-01,5.354363918304443359e-01,2.480843514204025269e-01,6.392527222633361816e-01,8.537375926971435547e-01,5.118538141250610352e-01,2.539499402046203613e-01,3.784963786602020264e-01,8.811942934989929199e-01,3.652820587158203125e-01,3.235605359077453613e-02,4.175706505775451660e-01,9.756730198860168457e-01,7.643965482711791992e-01,4.827587902545928955e-01,9.748343229293823242e-01,5.044861435890197754e-01,2.182273715734481812e-01,1.842934340238571167e-01,4.675020575523376465e-01,2.213079631328582764e-01,7.767846584320068359e-01,1.078534424304962158e-01
5.344772934913635254e-01,8.665771484375000000e-01,2.504854500293731689e-01,9.028484225273132324e-01,1.506925225257873535e-01,6.517952680587768555e-01,3.224620968103408813e-02,2.680789232254028320e-01,1.214544847607612610e-01,7.511381059885025024e-02,1.732455939054489136e-01,3.176572918891906738e-01,2.642391920089721680e-01,8.869876265525817871e-01,9.250215291976928711e-01,7.810690253973007202e-02,3.772204220294952393e-01,4.116224348545074463e-01,5.217775702476501465e-02,3.723727762699127197e-01,9.506489038467407227e-01,8.795081377029418945e-01,6.563015580177307129e-01,3.609156012535095215e-01,3.200985789299011230e-01,4.509684741497039795e-01,6.021568775177001953e-01,9.447857141494750977e-01,3.501746654510498047e-01,5.212208628654479980e-01,7.529844641685485840e-01,1.321360915899276733e-01,6.787119507789611816e-01,5.692571401596069336e-01,8.182720541954040527e-01,3.048897385597229004e-01,7.276977896690368652e-01,5.234677195549011230e-01,5.369566846638917923e-03,3.839704096317291260e-01,9.173551201820373535e-01,2.005564421415328979e-01,1.164502128958702087e-01,6.160243153572082520e-01,5.202218890190124512e-01,7.419802546501159668e-01,4.945717453956604004e-01,8.402513861656188965e-01,4.749422371387481689e-01,5.152501463890075684e-01,5.316602587699890137e-01,2.164533138275146484e-01,1.262469291687011719e-01,9.442116618156433105e-01,3.929843008518218994e-01,4.737007319927215576e-01,6.213254928588867188e-01,2.922104299068450928e-01,5.771136879920959473e-01,8.478115797042846680e-01,9.921410679817199707e-01,9.467955827713012695e-01,4.046571552753448486e-01,5.636895298957824707e-01,1.393090747296810150e-02,8.242117762565612793e-01,4.523704349994659424e-01,6.423948407173156738e-01,2.597321569919586182e-01,2.669676840305328369e-01,1.316298544406890869e-01,5.951232314109802246e-01,6.685647964477539062e-01,7.609788179397583008e-01,8.328769803047180176e-01,5.524562001228332520e-01,9.679539799690246582e-01,5.502622127532958984e-01,7.739640474319458008e-01,5.444200038909912109e-01,1.998530179262161255e-01,5.992327332496643066e-01,8.681949973106384277e-01,5.070565938949584961e-01,7.903497219085693359e-01,7.379665374755859375e-01,1.906805485486984253e-01,7.705627381801605225e-02,5.649716854095458984e-01,8.532859683036804199e-01,4.437837898731231689e-01,7.967952489852905273e-01,4.051544070243835449e-01,4.165702164173126221e-01,8.807463049888610840e-01,3.023107647895812988e-01,4.994689822196960449e-01,6.725322008132934570e-01,7.074098587036132812e-01,6.574679017066955566e-01
9.042672812938690186e-02,6.419099569320678711e-01,1.389100551605224609e-01,4.993016421794891357e-01,6.608436107635498047e-01,3.939609229564666748e-01,8.998997211456298828e-01,6.677194237709045410e-01,6.245859861373901367e-01,4.580765590071678162e-02,7.652860879898071289e-01,1.180308759212493896e-01,3.047682344913482666e-01,7.992679476737976074e-01,5.548636317253112793e-01,4.499397873878479004e-01,8.058671355247497559e-01,8.510931394994258881e-03,7.419622540473937988e-01,6.396733522415161133e-01,2.294764071702957153e-01,7.400006651878356934e-01,4.137157499790191650e-01,4.053679481148719788e-02,4.863309562206268311e-01,4.894499480724334717e-01,1.257228404283523560e-01,3.866971731185913086e-01,7.860681414604187012e-02,9.068061411380767822e-02,9.866471588611602783e-02,2.525632679462432861e-01,5.792265534400939941e-01,3.662282526493072510e-01,7.673790454864501953e-01,4.574622958898544312e-02,2.635287940502166748e-01,8.022978901863098145e-01,4.792145192623138428e-01,3.600357472896575928e-01,7.580139636993408203e-01,4.245414733886718750e-01,9.651616811752319336e-01,5.287625193595886230e-01,2.382962703704833984e-01,3.324323296546936035e-01,6.438827514648437500e-01,7.913929820060729980e-01,1.358350664377212524e-01,1.725554168224334717e-01,3.095321357250213623e-01,8.768623322248458862e-02,1.554678827524185181e-01,5.796011686325073242e-01,9.134304523468017578e-01,7.210221886634826660e-01,4.741174280643463135e-01,3.857038319110870361e-01,8.972344994544982910e-01,3.103985190391540527e-01,8.837748169898986816e-01,4.575078189373016357e-02,8.342218995094299316e-01,8.358467221260070801e-01,4.523656368255615234e-01,3.604550957679748535e-01,4.160573780536651611e-01,2.655420005321502686e-01,1.110085472464561462e-01,3.308147490024566650e-01,5.433654189109802246e-01,8.143885135650634766e-01,2.824617028236389160e-01,2.015213966369628906e-01,2.832862436771392822e-01,2.735019028186798096e-01,7.437227666378021240e-02,5.575063824653625488e-01,1.881492286920547485e-01,7.417224645614624023e-01,5.921382308006286621e-01,1.317527294158935547e-01,9.910892844200134277e-01,8.469052910804748535e-01,8.905967473983764648e-01,4.010796248912811279e-01,8.637065291404724121e-01,9.287543892860412598e-01,3.158785104751586914e-01,5.526967048645019531e-01,4.548262953758239746e-01,7.754005193710327148e-01,6.602578163146972656e-01,7.237243056297302246e-01,1.992722228169441223e-02,5.624136924743652344e-01,2.325293421745300293e-01,4.098441004753112793e-01,7.654128670692443848e-01,5.249896645545959473e-01
7.829350233078002930e-01,4.657257795333862305e-01,8.601210117340087891e-01,6.926339268684387207e-01,2.437521368265151978e-01,5.035203695297241211e-01,2.584086954593658447e-01,7.836521863937377930e-01,3.803023099899291992e-01,2.596492171287536621e-01,5.552051663398742676e-01,9.606144428253173828e-01,7.792287468910217285e-01,4.000791311264038086e-01,5.327761769294738770e-01,3.280597329139709473e-01,9.573462605476379395e-01,6.566383838653564453e-01,2.985323369503021240e-01,6.781689822673797607e-02,4.582052528858184814e-01,9.195949435234069824e-01,3.343939185142517090e-01,8.952940702438354492e-01,2.148558646440505981e-01,2.509195208549499512e-01,9.262655973434448242e-01,1.349964886903762817e-01,5.812591910362243652e-01,8.300822973251342773e-01,2.745722234249114990e-02,3.687697052955627441e-01,3.776519596576690674e-01,7.002784013748168945e-01,4.821649193763732910e-01,1.549392044544219971e-01,2.013862431049346924e-01,5.847245454788208008e-01,6.111214160919189453e-01,7.934395074844360352e-01,4.856165647506713867e-01,9.601144790649414062e-01,4.602631628513336182e-01,6.872201561927795410e-01,4.792697727680206299e-01,4.753179103136062622e-02,5.035583376884460449e-01,3.195030987262725830e-01,5.793121457099914551e-01,7.972300648689270020e-01,4.683474600315093994e-01,4.410678148269653320e-01,1.502165496349334717e-01,2.539916932582855225e-01,8.291970938444137573e-02,8.776503801345825195e-01,5.776985287666320801e-01,4.759491235017776489e-02,3.162605166435241699e-01,9.559635519981384277e-01,5.970005393028259277e-01,7.653352022171020508e-01,9.198204874992370605e-01,4.499481618404388428e-01,8.980381488800048828e-01,7.666828036308288574e-01,9.153345227241516113e-01,5.665032863616943359e-01,8.318703174591064453e-01,3.352663516998291016e-01,9.792782664299011230e-01,6.111757755279541016e-01,5.716840028762817383e-01,5.026875734329223633e-01,9.377164244651794434e-01,6.730148196220397949e-01,3.398360610008239746e-01,1.575989425182342529e-01,1.112447082996368408e-01,4.156276881694793701e-01,1.443974077701568604e-01,2.544400095939636230e-01,4.489422738552093506e-01,9.365583658218383789e-01,2.702460885047912598e-01,6.301245689392089844e-01,3.214226663112640381e-01,6.294138431549072266e-01,3.413468003273010254e-01,9.805723428726196289e-01,7.009537220001220703e-01,4.302424490451812744e-01,8.567173480987548828e-01,8.146525025367736816e-01,3.955983519554138184e-01,5.787500739097595215e-01,6.573512554168701172e-01,8.244826793670654297e-01,2.428980618715286255e-01,6.942529678344726562e-01
1.231385208666324615e-02,3.486161828041076660e-01,9.561941027641296387e-01,6.688330173492431641e-01,8.028570413589477539e-01,2.089927196502685547e-01,7.616074085235595703e-01,6.604284048080444336e-01,7.617570757865905762e-01,2.381019061431288719e-03,4.093235135078430176e-01,9.323547482490539551e-01,8.135358095169067383e-01,3.226927295327186584e-02,5.470882654190063477e-01,4.541631639003753662e-01,7.272133827209472656e-01,2.811687886714935303e-01,8.828009963035583496e-01,2.066003084182739258e-01,7.848272323608398438e-01,3.875674009323120117e-01,1.651456356048583984e-01,9.345282912254333496e-01,3.317983448505401611e-01,5.558559298515319824e-01,3.218783736228942871e-01,8.789835572242736816e-01,8.536443710327148438e-01,8.775491714477539062e-01,5.296884179115295410e-01,7.966874241828918457e-01,8.410984277725219727e-01,7.986906170845031738e-01,3.480184078216552734e-01,5.403715968132019043e-01,3.036328256130218506e-01,9.892824888229370117e-01,6.724316477775573730e-01,5.526911020278930664e-01,2.404951751232147217e-01,4.724632501602172852e-01,6.026413440704345703e-01,8.127024769783020020e-01,7.806910276412963867e-01,5.329309701919555664e-01,7.793294191360473633e-01,6.328144073486328125e-01,4.992157816886901855e-01,5.072581171989440918e-01,2.767398357391357422e-01,8.415960669517517090e-01,1.459017544984817505e-01,1.762829348444938660e-02,6.319289207458496094e-01,6.014186143875122070e-01,6.790894269943237305e-01,2.270861566066741943e-01,6.435403227806091309e-01,9.535849690437316895e-01,4.927876889705657959e-01,6.484018266201019287e-02,2.387952953577041626e-01,9.766719341278076172e-01,5.897469520568847656e-01,1.241382211446762085e-01,4.687750339508056641e-02,8.945732116699218750e-01,4.454864859580993652e-01,1.637304723262786865e-01,6.831551194190979004e-01,2.850070595741271973e-01,3.652036488056182861e-01,4.746933579444885254e-01,2.642710208892822266e-01,8.999482393264770508e-01,4.012211561203002930e-01,9.571688771247863770e-01,2.162844985723495483e-01,7.424840331077575684e-01,4.990051388740539551e-01,6.688250303268432617e-01,7.221296429634094238e-01,4.929088056087493896e-01,8.335428237915039062e-01,1.093155965209007263e-01,5.198394507169723511e-02,1.505430340766906738e-01,6.421867012977600098e-01,5.903140902519226074e-01,1.756668090820312500e-01,5.955625772476196289e-01,4.736987948417663574e-01,3.072003424167633057e-01,4.780024886131286621e-01,2.833454310894012451e-01,4.451720118522644043e-01,2.635134160518646240e-01,8.299642801284790039e-01,2.554604709148406982e-01
